loan_amnt,term,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,fico_range_low,inq_last_6mths,open_acc,pub_rec,revol_util,total_acc,acc_now_delinq,mort_acc,pub_rec_bankruptcies,default_flag,credit_age_years,lti,open_credit_ratio,pd_logit,credit_score_logit,risk_grade_logit,pd_xgb_test
25000.0,36,10.0,MORTGAGE,93000.0,debt_consolidation,21.75,0.0,690.0,0.0,11.0,0.0,0.73,19.0,0.0,1.0,0.0,0,22.083504449007528,0.26881720430107525,0.5789473379501401,0.41549922623844965,617.0638676330124,C,
22400.0,36,10.0,MORTGAGE,148000.0,debt_consolidation,6.32,4.0,685.0,2.0,7.0,0.0,0.7490000000000001,21.0,0.0,2.0,0.0,0,28.501026694045173,0.15135135135135136,0.3333333174603182,0.4173922284423747,616.6743904187656,C,0.2734220325946808
12000.0,60,3.0,MORTGAGE,80000.0,debt_consolidation,24.54,0.0,715.0,0.0,13.0,0.0,0.586,15.0,0.0,0.0,0.0,0,18.6694045174538,0.15,0.8666666088888928,0.6372240038337207,571.8332152604423,E,0.5062623023986816
16950.0,60,7.0,MORTGAGE,105000.0,debt_consolidation,5.61,0.0,705.0,1.0,7.0,1.0,0.168,13.0,0.0,2.0,1.0,0,11.419575633127995,0.16142857142857142,0.5384614970414233,0.5175040609743712,596.4977565907111,D,
24000.0,36,1.0,MORTGAGE,70000.0,credit_card,25.97,0.0,670.0,1.0,8.0,0.0,0.732,36.0,0.0,1.0,0.0,1,14.335386721423683,0.34285714285714286,0.22222221604938291,0.4400840027723545,612.0410571722348,C,
25000.0,60,9.0,MORTGAGE,63000.0,debt_consolidation,21.37,0.0,690.0,0.0,7.0,0.0,0.483,26.0,0.0,0.0,0.0,0,18.587268993839835,0.3968253968253968,0.26923075887574005,0.6379285108594246,571.6807725510064,E,
23000.0,60,2.0,MORTGAGE,50000.0,debt_consolidation,19.66,0.0,725.0,1.0,21.0,0.0,0.22,74.0,0.0,1.0,0.0,1,12.58590006844627,0.46,0.28378377994886783,0.6149045494108288,576.6012087808489,E,0.5151835083961487
12000.0,36,10.0,RENT,160000.0,credit_card,11.0,0.0,680.0,1.0,8.0,0.0,0.887,19.0,0.0,3.0,0.0,0,36.58590006844627,0.075,0.4210526094182837,0.293094387780323,644.0201226304508,A,
10000.0,36,10.0,RENT,31278.0,debt_consolidation,23.06,0.0,690.0,0.0,11.0,0.0,0.9520000000000001,24.0,0.0,0.0,0.0,0,15.16769336071184,0.31971353667114266,0.4583333142361119,0.5437738331175344,591.2227627049634,D,
11000.0,36,5.0,MORTGAGE,35000.0,credit_card,16.77,0.0,695.0,0.0,7.0,0.0,0.64,10.0,0.0,1.0,0.0,0,22.830937713894592,0.3142857142857143,0.699999930000007,0.32832783890430917,635.7878873954102,A,
20000.0,36,10.0,RENT,63000.0,other,2.57,0.0,670.0,0.0,5.0,0.0,0.314,10.0,0.0,0.0,0.0,0,20.249144421629023,0.31746031746031744,0.499999950000005,0.4153442905360516,617.0957675554731,C,0.5499769449234009
32000.0,60,2.0,RENT,67284.0,car,7.12,0.0,750.0,0.0,3.0,0.0,0.20199999999999999,4.0,0.0,0.0,0.0,0,4.0,0.47559598121395874,0.7499998125000469,0.670242234600819,564.5359574724621,E,
8000.0,36,10.0,OWN,62922.0,major_purchase,17.45,0.0,715.0,0.0,11.0,0.0,0.494,21.0,0.0,6.0,0.0,0,41.16632443531827,0.12714154031976097,0.5238094988662143,0.2648030159371805,651.057612767228,A,
8000.0,36,10.0,RENT,84000.0,credit_card,13.26,0.0,680.0,1.0,11.0,1.0,0.363,23.0,0.0,4.0,1.0,0,17.916495550992472,0.09523809523809523,0.4782608487712674,0.34915858510416814,631.1369896324111,B,0.3264481723308563
4000.0,36,-1.0,MORTGAGE,38400.0,debt_consolidation,25.91,0.0,685.0,1.0,10.0,0.0,0.42200000000000004,19.0,0.0,0.0,0.0,0,16.501026694045173,0.10416666666666667,0.5263157617728547,0.43786268808005013,612.4920391809327,C,0.5427050590515137
11400.0,60,10.0,MORTGAGE,88000.0,home_improvement,27.12,2.0,675.0,2.0,20.0,0.0,0.657,53.0,0.0,1.0,0.0,0,31.586584531143053,0.12954545454545455,0.3773584834460664,0.7479047801269183,545.6265601102562,E,
10000.0,36,10.0,MORTGAGE,60000.0,debt_consolidation,15.12,1.0,715.0,0.0,11.0,1.0,0.11599999999999999,23.0,0.0,1.0,0.0,0,14.754277891854894,0.16666666666666666,0.4782608487712674,0.3350716573306851,634.2667434017243,B,
22500.0,60,3.0,OWN,42000.0,debt_consolidation,16.49,0.0,675.0,0.0,8.0,0.0,0.557,9.0,0.0,0.0,0.0,1,19.586584531143053,0.5357142857142857,0.8888887901234679,0.7119634193719755,554.7530477667026,E,
19000.0,60,10.0,OWN,100000.0,debt_consolidation,5.1,0.0,730.0,0.0,13.0,0.0,0.337,19.0,0.0,1.0,0.0,0,5.08145106091718,0.19,0.684210490304711,0.5304277513781593,593.9069205941073,D,0.5260987281799316
11000.0,36,10.0,RENT,52000.0,debt_consolidation,19.94,0.0,730.0,0.0,15.0,0.0,0.174,38.0,0.0,2.0,0.0,0,22.33538672142368,0.21153846153846154,0.39473683171745183,0.3668613529053372,627.2852719114295,B,0.2700645625591278
21000.0,60,4.0,MORTGAGE,99000.0,debt_consolidation,9.24,0.0,685.0,0.0,5.0,0.0,0.701,9.0,0.0,0.0,0.0,0,9.831622176591376,0.21212121212121213,0.5555554938271674,0.5746676312499753,584.95395331708,D,0.5132498741149902
12000.0,36,4.0,MORTGAGE,70000.0,credit_card,36.55,0.0,700.0,1.0,11.0,1.0,0.855,37.0,0.0,0.0,1.0,0,19.000684462696782,0.17142857142857143,0.2972972892622354,0.5086522142822147,598.2693843893749,D,
30750.0,60,10.0,MORTGAGE,88000.0,debt_consolidation,25.87,0.0,720.0,0.0,14.0,0.0,0.593,46.0,0.0,2.0,0.0,0,34.587268993839835,0.3494318181818182,0.3043478194706996,0.6107274368585855,577.4814504297119,E,
6000.0,36,7.0,RENT,40000.0,debt_consolidation,27.03,1.0,680.0,0.0,7.0,0.0,0.46399999999999997,24.0,0.0,1.0,0.0,1,16.914442162902123,0.15,0.2916666545138894,0.4931515371618458,601.3697782313512,C,
21650.0,36,10.0,MORTGAGE,113000.0,credit_card,26.69,0.0,685.0,2.0,18.0,0.0,0.614,39.0,0.0,6.0,0.0,0,35.00068446269678,0.1915929203539823,0.4615384497041424,0.3523016939790037,630.4468558565768,B,0.35018664598464966
10000.0,36,10.0,RENT,51000.0,debt_consolidation,13.15,0.0,705.0,1.0,7.0,1.0,0.316,10.0,0.0,0.0,1.0,0,15.586584531143053,0.19607843137254902,0.699999930000007,0.4914065298286135,601.7188632931466,C,0.42017048597335815
7425.0,36,8.0,OWN,38000.0,debt_consolidation,14.53,0.0,665.0,1.0,7.0,1.0,0.526,17.0,0.0,0.0,1.0,0,24.0,0.19539473684210526,0.4117646816609011,0.4604770535394451,607.921114580752,C,0.46737420558929443
35000.0,36,10.0,MORTGAGE,210000.0,debt_consolidation,8.27,0.0,750.0,0.0,7.0,0.0,0.818,10.0,0.0,2.0,0.0,0,27.753593429158112,0.16666666666666666,0.699999930000007,0.25258516206933135,654.2435951105881,A,0.23287318646907806
11200.0,36,2.0,OWN,32000.0,other,26.71,4.0,670.0,1.0,6.0,0.0,0.45799999999999996,14.0,0.0,0.0,0.0,1,9.248459958932239,0.35,0.42857139795918586,0.6849047339070718,561.1797635570541,E,0.6362968683242798
16000.0,36,6.0,OWN,70000.0,debt_consolidation,23.85,0.0,690.0,0.0,6.0,0.0,0.725,22.0,0.0,0.0,0.0,0,19.753593429158112,0.22857142857142856,0.27272726033057904,0.44477573824305316,611.0900955617958,C,0.37816959619522095
28425.0,60,1.0,MORTGAGE,65000.0,credit_card,32.33,0.0,685.0,0.0,8.0,0.0,0.752,18.0,0.0,2.0,0.0,1,17.50034223134839,0.4373076923076923,0.4444444197530878,0.6863683398624038,560.8402409125483,E,0.7612231969833374
19075.0,60,0.0,RENT,60000.0,credit_card,14.37,0.0,710.0,3.0,9.0,0.0,0.33899999999999997,23.0,0.0,1.0,0.0,0,17.916495550992472,0.3179166666666667,0.39130433081285515,0.7189392873733416,553.0396895690521,E,
16000.0,36,6.0,MORTGAGE,167000.0,home_improvement,17.79,0.0,705.0,1.0,52.0,0.0,0.26,76.0,0.0,1.0,0.0,0,20.249144421629023,0.09580838323353294,0.6842105173130195,0.3531611632440485,630.2586332257613,B,
5000.0,36,0.0,MORTGAGE,77000.0,debt_consolidation,11.36,0.0,710.0,0.0,7.0,1.0,0.18,18.0,0.0,1.0,1.0,0,21.08145106091718,0.06493506493506493,0.3888888672839518,0.25603244324980046,653.3346629734704,A,0.2208506464958191
26000.0,36,0.0,MORTGAGE,75000.0,debt_consolidation,21.55,0.0,730.0,0.0,12.0,0.0,0.488,24.0,0.0,5.0,0.0,0,20.752908966461327,0.3466666666666667,0.4999999791666675,0.330220353911381,635.3594300553882,A,
16775.0,36,10.0,MORTGAGE,34000.0,credit_card,31.2,0.0,795.0,0.0,15.0,0.0,0.258,24.0,0.0,2.0,0.0,0,35.00068446269678,0.4933823529411765,0.6249999739583344,0.3289598440528872,635.6446645672032,A,
9600.0,36,10.0,RENT,56000.0,debt_consolidation,13.5,1.0,690.0,0.0,11.0,1.0,0.48,29.0,0.0,0.0,1.0,1,17.418206707734427,0.17142857142857143,0.37931033174791956,0.463492832813428,607.3144499717854,C,
14000.0,60,7.0,RENT,37514.44,debt_consolidation,13.25,0.0,725.0,2.0,10.0,0.0,0.302,22.0,0.0,2.0,0.0,0,22.915811088295687,0.37318963044630277,0.4545454338842984,0.6891908468760333,560.1830422247574,E,0.6870617866516113
5000.0,36,6.0,MORTGAGE,85000.0,debt_consolidation,11.66,0.0,700.0,1.0,15.0,0.0,0.297,45.0,0.0,3.0,0.0,0,13.333333333333334,0.058823529411764705,0.3333333259259261,0.24910614687905208,655.1692601371033,A,0.2792283296585083
5000.0,36,1.0,MORTGAGE,100000.0,small_business,1.69,0.0,695.0,3.0,8.0,0.0,0.11,11.0,0.0,1.0,0.0,0,12.914442162902121,0.05,0.7272726611570308,0.3451284801515412,632.026115477496,B,0.5125780701637268
16000.0,60,10.0,MORTGAGE,100000.0,home_improvement,32.06,0.0,755.0,1.0,19.0,0.0,0.16,39.0,0.0,0.0,0.0,0,30.587268993839835,0.16,0.4871794746877058,0.6508741459743117,568.8558085544187,E,
28000.0,60,10.0,RENT,124000.0,credit_card,11.11,0.0,730.0,0.0,14.0,1.0,0.479,26.0,0.0,1.0,0.0,0,25.585215605749486,0.22580645161290322,0.5384615177514801,0.5957718118413006,580.6060906484397,D,0.49510514736175537
7200.0,36,0.0,RENT,32000.0,debt_consolidation,7.78,0.0,695.0,1.0,13.0,0.0,0.257,23.0,0.0,0.0,0.0,1,10.001368925393566,0.225,0.5652173667296797,0.4262742260112256,614.8534337149487,C,
24000.0,60,2.0,RENT,55000.0,major_purchase,26.4,0.0,690.0,2.0,11.0,0.0,0.5329999999999999,34.0,0.0,0.0,0.0,1,12.082135523613964,0.43636363636363634,0.32352940224913523,0.8247325053123212,522.5627125096189,E,0.828620195388794
5000.0,36,10.0,MORTGAGE,80000.0,home_improvement,26.27,0.0,675.0,0.0,9.0,0.0,0.836,28.0,0.0,3.0,0.0,0,22.6694045174538,0.0625,0.32142855994898,0.36055898993964647,628.6469397952512,B,
5000.0,36,10.0,MORTGAGE,65000.0,other,24.3,0.0,680.0,0.0,12.0,0.0,0.742,27.0,0.0,3.0,0.0,0,17.248459958932237,0.07692307692307693,0.44444442798353967,0.38832527876008366,622.7178652123631,B,
6800.0,36,7.0,MORTGAGE,80000.0,other,2.71,0.0,675.0,3.0,11.0,0.0,0.045,28.0,0.0,3.0,0.0,0,18.830937713894592,0.085,0.3928571288265311,0.31812637167567615,638.1197822957906,A,
6800.0,36,0.0,RENT,21000.0,debt_consolidation,13.89,0.0,675.0,1.0,5.0,0.0,0.551,18.0,0.0,0.0,0.0,1,18.754277891854894,0.3238095238095238,0.27777776234567986,0.47448260203978687,605.1079172856228,C,
35000.0,36,1.0,RENT,131000.0,debt_consolidation,4.49,0.0,700.0,1.0,7.0,0.0,0.47200000000000003,21.0,0.0,3.0,0.0,0,24.082135523613964,0.26717557251908397,0.3333333174603182,0.36810996065904955,627.016684547528,B,0.31533482670783997
6000.0,36,-1.0,OWN,50000.0,other,6.07,0.0,770.0,0.0,4.0,0.0,0.34,12.0,0.0,0.0,0.0,0,46.75427789185489,0.12,0.3333333055555579,0.262868965187827,651.5554997225914,A,
6500.0,36,1.0,RENT,33000.0,debt_consolidation,25.05,0.0,695.0,1.0,5.0,0.0,0.512,7.0,0.0,0.0,0.0,0,7.2498288843258045,0.19696969696969696,0.7142856122449125,0.5673315411296135,586.4513944675251,D,
27000.0,60,8.0,MORTGAGE,118797.0,debt_consolidation,11.19,0.0,685.0,0.0,9.0,0.0,0.737,24.0,0.0,6.0,0.0,0,39.3347022587269,0.22727846662794515,0.37499998437500065,0.4503784110624133,609.9570939225915,C,
17125.0,36,10.0,RENT,40000.0,debt_consolidation,22.35,0.0,675.0,0.0,5.0,0.0,0.9229999999999999,15.0,0.0,0.0,0.0,1,14.335386721423683,0.428125,0.3333333111111126,0.5577936235616762,588.3893822201842,D,0.5674237012863159
30000.0,60,10.0,MORTGAGE,108000.0,debt_consolidation,24.49,0.0,660.0,0.0,17.0,0.0,0.6990000000000001,35.0,0.0,4.0,0.0,0,16.0,0.2777777777777778,0.4857142718367351,0.6397967227152088,571.2759013035262,E,
18000.0,60,10.0,RENT,62000.0,debt_consolidation,25.24,0.0,660.0,2.0,20.0,2.0,0.35700000000000004,37.0,0.0,0.0,1.0,1,11.3347022587269,0.2903225806451613,0.5405405259313372,0.8536954849380862,511.80578070152256,E,0.8643137812614441
8500.0,36,7.0,MORTGAGE,67693.0,other,11.49,3.0,665.0,0.0,12.0,0.0,0.41700000000000004,49.0,0.0,1.0,0.0,0,20.16700889801506,0.12556689761127443,0.24489795418575605,0.37341364823127404,625.8799907598133,B,
8800.0,36,8.0,MORTGAGE,21000.0,debt_consolidation,26.86,0.0,670.0,1.0,9.0,0.0,0.5479999999999999,12.0,0.0,0.0,0.0,0,9.585215605749486,0.41904761904761906,0.7499999375000053,0.5279849724703538,594.3971500497216,D,
12000.0,60,2.0,OWN,60000.0,credit_card,11.9,0.0,665.0,1.0,10.0,2.0,0.778,36.0,0.0,3.0,1.0,0,24.334017796030118,0.2,0.2777777700617286,0.6250976794628056,574.4378794403584,E,
5000.0,36,10.0,MORTGAGE,60000.0,debt_consolidation,6.0,2.0,665.0,0.0,6.0,0.0,0.5760000000000001,20.0,0.0,2.0,0.0,0,24.914442162902123,0.08333333333333333,0.29999998500000075,0.2791830063257591,647.4258889352718,A,0.3369329273700714
10000.0,36,3.0,RENT,38000.0,credit_card,8.15,0.0,670.0,0.0,11.0,0.0,0.529,16.0,0.0,0.0,0.0,0,15.83025325119781,0.2631578947368421,0.6874999570312527,0.3822683605512779,623.9965623141454,B,
25000.0,36,10.0,RENT,75000.0,debt_consolidation,17.26,1.0,680.0,1.0,6.0,0.0,0.013000000000000001,10.0,0.0,1.0,0.0,0,18.830937713894592,0.3333333333333333,0.599999940000006,0.5074582875099866,598.5082318498723,D,
4500.0,36,1.0,RENT,55000.0,moving,22.48,0.0,695.0,4.0,34.0,0.0,0.22699999999999998,40.0,0.0,0.0,0.0,1,10.669404517453799,0.08181818181818182,0.8499999787500006,0.6725061147263571,564.0229090008136,E,
10000.0,36,10.0,RENT,50000.0,credit_card,24.25,0.0,680.0,0.0,10.0,0.0,0.677,20.0,0.0,0.0,0.0,0,15.75359342915811,0.2,0.4999999750000012,0.46776422329226636,606.4561103938481,C,
5500.0,36,-1.0,MORTGAGE,30000.0,credit_card,8.49,0.0,685.0,0.0,4.0,0.0,0.976,15.0,0.0,7.0,0.0,0,31.83025325119781,0.18333333333333332,0.2666666488888901,0.19545242405637994,670.7481553683403,A,
1000.0,36,4.0,RENT,52000.0,other,30.09,0.0,745.0,0.0,35.0,0.0,0.23,55.0,0.0,0.0,0.0,0,21.166324435318277,0.019230769230769232,0.6363636247933887,0.501198062454595,599.7603870505079,D,
20000.0,36,10.0,RENT,100000.0,home_improvement,7.01,0.0,660.0,0.0,15.0,1.0,0.594,29.0,0.0,0.0,1.0,0,13.752224503764545,0.2,0.5172413614744358,0.4728538735061443,605.4345692362172,C,
30000.0,60,10.0,MORTGAGE,81000.0,debt_consolidation,19.64,0.0,705.0,0.0,14.0,0.0,0.508,27.0,0.0,4.0,0.0,0,23.753593429158112,0.37037037037037035,0.5185184993141296,0.5859867874219788,582.6300322747185,D,
6500.0,36,2.0,MORTGAGE,250000.0,credit_card,6.49,0.0,680.0,0.0,14.0,0.0,0.475,26.0,0.0,1.0,0.0,1,18.50239561943874,0.02,0.5384615177514801,0.13694691076307758,692.0441434110149,A,
5400.0,36,10.0,RENT,91983.0,debt_consolidation,14.94,1.0,690.0,0.0,11.0,0.0,0.428,48.0,0.0,5.0,0.0,0,20.752908966461327,0.05870650011415153,0.22916666189236123,0.2882744380194307,645.1889727128247,A,
6500.0,36,10.0,MORTGAGE,50000.0,major_purchase,8.91,0.0,735.0,0.0,13.0,0.0,0.107,30.0,0.0,2.0,0.0,0,18.083504449007528,0.13,0.4333333188888894,0.22290692060545522,662.4402924277834,A,
3000.0,36,10.0,RENT,75000.0,debt_consolidation,7.81,0.0,690.0,0.0,6.0,0.0,0.599,13.0,0.0,0.0,0.0,0,11.082819986310746,0.04,0.4615384260355057,0.35085304290857555,630.7645836322671,B,0.2197735607624054
4000.0,36,10.0,RENT,60000.0,major_purchase,31.06,0.0,695.0,0.0,10.0,0.0,0.634,14.0,0.0,0.0,0.0,0,20.0,0.06666666666666667,0.7142856632653098,0.527241990428951,594.5462010940477,D,
29850.0,36,8.0,MORTGAGE,85000.0,debt_consolidation,27.71,0.0,730.0,0.0,16.0,0.0,0.41,57.0,0.0,6.0,0.0,0,13.333333333333334,0.3511764705882353,0.28070174946137283,0.3316623541760896,635.033802886715,A,
13000.0,36,4.0,MORTGAGE,40000.0,debt_consolidation,15.87,0.0,715.0,0.0,7.0,0.0,0.479,20.0,0.0,0.0,0.0,0,19.16769336071184,0.325,0.34999998250000086,0.34056055561026954,633.039859723834,B,0.28361883759498596
7650.0,36,3.0,OWN,61800.0,other,14.44,0.0,700.0,0.0,11.0,0.0,0.56,23.0,0.0,0.0,0.0,0,17.752224503764545,0.12378640776699029,0.4782608487712674,0.4038714200030337,619.4679911031504,B,0.3592190444469452
19200.0,60,-1.0,MORTGAGE,45492.0,credit_card,15.75,0.0,700.0,0.0,6.0,0.0,0.98,12.0,0.0,0.0,0.0,1,23.50171115674196,0.4220522289633342,0.4999999583333368,0.6066372490587615,578.3400608429478,E,
19600.0,60,10.0,RENT,62000.0,debt_consolidation,25.3,7.0,660.0,3.0,13.0,0.0,0.679,39.0,0.0,3.0,0.0,0,29.08145106091718,0.3161290322580645,0.33333332478632505,0.8990757224108026,490.65016241454794,E,
5600.0,36,8.0,MORTGAGE,60000.0,home_improvement,22.88,0.0,675.0,0.0,10.0,0.0,0.721,18.0,0.0,2.0,0.0,1,11.249828884325805,0.09333333333333334,0.5555555246913597,0.3993245155686,620.4140210403137,B,0.5121909976005554
5000.0,36,10.0,MORTGAGE,60000.0,credit_card,21.46,0.0,740.0,1.0,19.0,0.0,0.078,38.0,0.0,5.0,0.0,0,17.333333333333332,0.08333333333333333,0.49999998684210567,0.23635308422700688,658.6389361826023,A,
9500.0,36,0.0,OWN,42000.0,debt_consolidation,13.26,0.0,660.0,0.0,17.0,0.0,0.493,32.0,0.0,3.0,0.0,1,12.0,0.2261904761904762,0.5312499833984381,0.360130443076953,628.7399015285897,B,
9000.0,36,10.0,MORTGAGE,110000.0,credit_card,6.03,0.0,775.0,1.0,8.0,0.0,0.20600000000000002,27.0,0.0,7.0,0.0,0,25.752224503764545,0.08181818181818182,0.2962962853223598,0.1233305974950194,698.0630711487818,A,0.048980120569467545
25000.0,60,9.0,RENT,104457.0,debt_consolidation,37.37,0.0,670.0,0.0,30.0,0.0,0.48,61.0,0.0,1.0,0.0,1,13.831622176591376,0.2393329312540088,0.4918032706261759,0.7885358945979901,534.1938670834786,E,
7000.0,36,1.0,RENT,81624.0,credit_card,17.11,0.0,695.0,0.0,12.0,0.0,0.733,18.0,0.0,0.0,0.0,0,23.000684462696782,0.08575909046358914,0.6666666296296316,0.3849576731460897,623.4278850613639,B,
20000.0,36,10.0,RENT,75000.0,debt_consolidation,24.21,0.0,760.0,0.0,9.0,0.0,0.251,12.0,0.0,0.0,0.0,0,16.418891170431213,0.26666666666666666,0.7499999375000053,0.47052330078399907,605.9021838782289,C,0.2852226495742798
25000.0,60,10.0,MORTGAGE,141894.0,debt_consolidation,19.97,0.0,745.0,0.0,8.0,0.0,0.606,37.0,0.0,6.0,0.0,0,21.66735112936345,0.17618785854229213,0.21621621037253486,0.4388384473927153,612.2938746332926,C,
14075.0,36,5.0,MORTGAGE,65000.0,debt_consolidation,8.92,0.0,725.0,1.0,9.0,0.0,0.397,9.0,0.0,1.0,0.0,0,11.501711156741958,0.21653846153846154,0.9999998888889013,0.352088926583408,630.493483926105,B,
21850.0,60,10.0,MORTGAGE,66000.0,debt_consolidation,24.82,0.0,695.0,1.0,14.0,0.0,0.633,43.0,0.0,4.0,0.0,0,19.16769336071184,0.33106060606060606,0.32558138777717704,0.6416829443318117,570.866194964887,E,
15000.0,36,1.0,RENT,80000.0,credit_card,13.34,0.0,700.0,1.0,8.0,0.0,0.614,27.0,0.0,3.0,0.0,0,14.420260095824778,0.1875,0.2962962853223598,0.36098061031665496,628.5555275926689,B,0.2439635843038559
21100.0,60,0.0,RENT,60000.0,credit_card,24.96,0.0,690.0,1.0,16.0,0.0,0.503,25.0,0.0,0.0,0.0,0,28.58590006844627,0.3516666666666667,0.639999974400001,0.7464226880638897,546.0188354429819,E,
12600.0,36,5.0,RENT,35000.0,credit_card,17.49,0.0,665.0,1.0,19.0,0.0,0.583,26.0,0.0,0.0,0.0,0,11.249828884325805,0.36,0.7307692026627229,0.5264423402344994,594.7065934193823,D,0.6817725300788879
9600.0,36,2.0,RENT,40000.0,debt_consolidation,23.55,0.0,705.0,2.0,10.0,0.0,0.5670000000000001,13.0,0.0,0.0,0.0,1,21.248459958932237,0.24,0.7692307100591762,0.5997314105762545,579.7826944689007,D,
12000.0,36,7.0,RENT,100000.0,debt_consolidation,26.77,1.0,670.0,0.0,30.0,2.0,0.7979999999999999,35.0,0.0,1.0,0.0,0,19.668720054757017,0.12,0.857142832653062,0.6336033796052764,572.6146617242472,E,
10300.0,36,10.0,MORTGAGE,55000.0,debt_consolidation,32.1,5.0,685.0,2.0,9.0,0.0,0.735,19.0,0.0,3.0,0.0,1,22.250513347022586,0.18727272727272729,0.47368418559556913,0.6414893998138269,570.9082783954135,E,0.4823426902294159
5000.0,36,0.0,RENT,52000.0,credit_card,13.71,1.0,690.0,3.0,6.0,0.0,0.76,10.0,0.0,0.0,0.0,0,29.248459958932237,0.09615384615384616,0.599999940000006,0.5343581264332241,593.1175282041362,D,
7200.0,36,5.0,RENT,75000.0,other,23.31,0.0,670.0,1.0,15.0,0.0,0.447,25.0,0.0,1.0,0.0,1,15.668720054757015,0.096,0.599999976000001,0.5463000108649032,590.7133933716377,D,
3000.0,36,-1.0,OWN,73000.0,home_improvement,28.8,0.0,705.0,1.0,24.0,0.0,0.264,43.0,0.0,2.0,0.0,0,12.0,0.0410958904109589,0.5581395219037321,0.45155383160835233,609.7197268732716,C,
10000.0,36,0.0,RENT,40000.0,debt_consolidation,26.37,0.0,665.0,0.0,10.0,0.0,0.82,18.0,0.0,0.0,0.0,1,22.33538672142368,0.25,0.5555555246913597,0.5546032591671163,589.0356213814947,D,0.5929706692695618
9000.0,36,0.0,RENT,65000.0,debt_consolidation,31.43,0.0,675.0,0.0,7.0,0.0,0.879,29.0,0.0,2.0,0.0,0,19.249828884325805,0.13846153846153847,0.24137930202140337,0.5025287039136174,599.49425490537,D,0.5142427682876587
6000.0,36,1.0,MORTGAGE,36000.0,debt_consolidation,23.67,1.0,700.0,1.0,15.0,0.0,0.18100000000000002,41.0,0.0,5.0,0.0,0,15.668720054757015,0.16666666666666666,0.3658536496133256,0.34157429064933365,632.8143249653768,B,0.4817473590373993
28000.0,60,5.0,MORTGAGE,140000.0,debt_consolidation,14.9,0.0,705.0,0.0,11.0,0.0,0.5760000000000001,31.0,0.0,7.0,0.0,0,16.418891170431213,0.2,0.3548386982310097,0.44782313967344384,610.4735008573684,C,0.41729721426963806
6000.0,36,5.0,OWN,50000.0,debt_consolidation,13.99,1.0,700.0,0.0,10.0,0.0,0.36,12.0,0.0,0.0,0.0,0,11.249828884325805,0.12,0.8333332638888947,0.40040062675108024,620.1898054096839,B,0.3743671178817749
7000.0,36,4.0,MORTGAGE,42227.0,credit_card,19.9,0.0,675.0,1.0,25.0,1.0,0.93,44.0,0.0,3.0,1.0,1,10.754277891854894,0.1657707154190447,0.5681818052685954,0.4254023999624532,615.0317212686126,C,0.4419722259044647
6950.0,36,8.0,MORTGAGE,24000.0,credit_card,9.55,0.0,660.0,0.0,3.0,1.0,0.86,5.0,0.0,0.0,1.0,0,22.830937713894592,0.28958333333333336,0.599999880000024,0.3537114891445577,630.1382218445292,B,
10800.0,36,10.0,MORTGAGE,102517.04,debt_consolidation,13.06,0.0,695.0,0.0,6.0,0.0,0.8290000000000001,23.0,0.0,1.0,0.0,0,14.08350444900753,0.10534834013935636,0.2608695538752368,0.2915279749984296,644.3987301610337,A,0.24080400168895721
21000.0,36,2.0,MORTGAGE,99968.0,debt_consolidation,16.95,0.0,705.0,0.0,10.0,0.0,0.764,25.0,0.0,1.0,0.0,0,22.168377823408623,0.21006722151088347,0.39999998400000064,0.3447893478391378,632.1011572854579,B,
4075.0,36,10.0,MORTGAGE,67000.0,debt_consolidation,32.44,0.0,710.0,0.0,15.0,0.0,0.595,28.0,0.0,3.0,0.0,1,18.587268993839835,0.060820895522388056,0.5357142665816333,0.3687667560429247,626.8755544636392,B,
30000.0,36,0.0,MORTGAGE,250000.0,other,8.74,4.0,705.0,2.0,17.0,0.0,0.07400000000000001,47.0,0.0,4.0,0.0,0,13.333333333333334,0.12,0.3617021199637847,0.341749498434521,632.7753776189887,B,
18000.0,36,10.0,MORTGAGE,120000.0,debt_consolidation,10.22,0.0,685.0,0.0,6.0,0.0,0.927,22.0,0.0,5.0,0.0,0,17.333333333333332,0.15,0.27272726033057904,0.24918496880073318,655.1481928738007,A,0.27952003479003906
30000.0,60,4.0,MORTGAGE,80000.0,debt_consolidation,18.6,0.0,675.0,1.0,9.0,0.0,0.531,13.0,0.0,0.0,0.0,0,23.082819986310746,0.375,0.6923076390532585,0.706699825560538,556.0295284935336,E,
9600.0,36,10.0,MORTGAGE,95570.0,credit_card,29.65,1.0,675.0,0.0,15.0,0.0,0.8240000000000001,27.0,0.0,2.0,0.0,0,14.50239561943874,0.10044993198702522,0.5555555349794246,0.3916699505340806,622.0149028489182,B,
12000.0,36,10.0,OWN,62000.0,credit_card,16.69,0.0,665.0,1.0,15.0,0.0,0.623,33.0,0.0,1.0,0.0,0,20.418891170431213,0.1935483870967742,0.45454544077135034,0.39356373695982383,621.6178301921115,B,
24000.0,36,10.0,MORTGAGE,76000.0,debt_consolidation,16.53,0.0,780.0,0.0,8.0,0.0,0.263,18.0,0.0,4.0,0.0,0,27.249828884325805,0.3157894736842105,0.4444444197530878,0.2571382430453105,653.0448057912402,A,
